Unnamed: 0,Unnamed: 0.1,user_id,session_no,session_question_no,learning_node_question_no,question_number_of_choice,is_new_session_id,is_new_topic,is_new_subtopic,is_new_learningnode,is_new_questionid,is_new_session_question_no,is_new_learning_node_question_no,row_id,is_new_session_id_n_new_topic,is_new_session_id_n_new_subtopic,is_new_session_id_n_new_learningnode,is_new_session_id_n_new_questionid,is_new_topic_n_new_subtopic,is_new_topic_n_new_learningnode,is_new_topic_n_new_questionid,is_new_subtopic_n_new_learningnode,is_new_subtopic_n_new_questionid,is_new_learning_node_n_questionid,question_type_Multi choice,question_type_Single choice,question_difficulty_easy,question_difficulty_hard,question_difficulty_hots,question_difficulty_medium,n_topic,n_subtopic,n_learningnode,n_questionid,prob_correct,n_prob_correct,behav_score,is_correct
5072,5072,7225735772,1.0,4,2,4,1,1,0,0,1,1,0,5072,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53638566,0.53638566
5073,5073,7227348352,4.0,15,3,5,1,1,0,0,0,1,0,5073,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4845843,0.4845843
5074,5074,7228848007,1.0,9,3,5,1,0,0,0,0,1,0,5074,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0.2,0.2,0.6178638,0.6178638
5075,5075,7229666934,1.0,7,1,5,1,0,0,0,0,1,1,5075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.45339328,0.45339328
5076,5076,7229880311,1.0,7,1,4,1,0,0,0,1,1,0,5076,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53112257,0.53112257
5077,5077,7230131388,3.0,5,1,4,1,0,0,0,0,1,0,5077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5781622,0.5781622
5078,5078,7231951880,4.0,10,1,4,1,0,0,0,0,1,0,5078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.73200244,0.73200244
5079,5079,7232454476,1.0,6,3,4,1,0,0,0,1,1,0,5079,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52644575,0.52644575
5080,5080,7236696327,4.0,2,1,5,1,0,0,1,1,1,1,5080,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.49238572,0.49238572
5081,5081,7238656583,2.0,10,1,5,1,0,0,1,1,1,1,5081,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.46726716,0.46726716
5082,5082,7244964909,1.0,3,1,3,1,0,0,0,0,1,0,5082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.80492413,0.80492413
5083,5083,7250851782,1.0,10,1,3,1,0,0,0,0,1,0,5083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.84162503,0.84162503
5084,5084,7253503461,1.0,3,1,5,1,0,0,0,1,1,0,5084,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.3956465,0.3956465
5085,5085,7253937442,1.0,2,2,5,1,0,0,0,0,1,1,5085,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5041858,0.5041858
5086,5086,7254910791,3.0,14,2,5,1,0,1,1,1,1,1,5086,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42791265,0.42791265
5087,5087,7255154416,14.0,1,1,4,1,1,1,0,1,1,0,5087,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.50724816,0.50724816
5088,5088,7256056206,4.0,4,2,5,1,0,0,0,0,1,0,5088,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.57407284,0.57407284
5089,5089,7259171542,2.0,3,3,4,1,0,0,1,1,1,1,5089,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.49697006,0.49697006
5090,5090,7260042268,1.0,3,1,4,1,0,0,0,0,1,0,5090,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.55231947,0.55231947
5091,5091,7260288054,1.0,8,2,4,1,0,0,0,0,1,0,5091,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.25,0.25,0.64564395,0.64564395
5092,5092,7262309332,14.0,2,2,4,1,1,0,0,0,1,0,5092,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.3793831,0.3793831
5093,5093,7262716061,3.0,1,1,4,1,0,0,0,0,1,0,5093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5780193,0.5780193
5094,5094,7262973511,1.0,9,3,5,1,0,0,1,1,1,1,5094,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42503664,0.42503664
5095,5095,7264215993,1.0,6,2,5,1,0,0,0,0,1,0,5095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5065134,0.5065134
5096,5096,7268669898,18.0,2,1,4,1,0,0,1,1,1,1,5096,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0.25,0.25,0.40200225,0.40200225
5097,5097,7269526320,5.0,15,1,5,1,0,0,1,1,1,1,5097,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42813528,0.42813528
5098,5098,7269799064,3.0,6,3,4,1,0,0,0,1,1,0,5098,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5471498,0.5471498
5099,5099,7270822333,3.0,5,2,4,1,1,0,1,1,1,1,5099,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5633146,0.5633146
5100,5100,7273780294,1.0,2,2,4,1,0,0,1,1,1,1,5100,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48617446,0.48617446
5101,5101,7274382908,1.0,8,2,4,1,0,0,0,1,1,1,5101,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5166344,0.5166344
5102,5102,7275886808,1.0,6,2,5,1,0,0,1,1,1,1,5102,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4119297,0.4119297
5103,5103,7278508611,12.0,1,1,4,1,0,0,0,0,1,0,5103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.42758405,0.42758405
5104,5104,7278666362,42.0,3,1,3,1,0,0,0,1,1,1,5104,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.39903843,0.39903843
5105,5105,7281032928,1.0,14,2,4,1,0,0,1,1,1,1,5105,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.62053865,0.62053865
5106,5106,7281087067,1.0,3,3,5,1,0,0,1,1,1,1,5106,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47572336,0.47572336
5107,5107,7283889716,12.0,1,1,4,1,0,0,0,0,1,0,5107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.42758405,0.42758405
5108,5108,7283954165,6.0,12,2,4,1,0,0,1,1,1,1,5108,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52770364,0.52770364
5109,5109,7287047422,7.0,8,1,5,1,0,0,1,1,1,1,5109,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.38927224,0.38927224
5110,5110,7290237901,1.0,2,1,5,1,0,1,0,1,1,0,5110,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.48490644,0.48490644
5111,5111,7290992252,1.0,9,3,5,1,0,0,0,0,1,0,5111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5472631,0.5472631
5112,5112,7291788072,2.0,3,3,4,1,0,0,0,0,1,0,5112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5949266,0.5949266
5113,5113,7292371622,1.0,6,3,4,1,0,1,1,1,1,1,5113,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5363158,0.5363158
5114,5114,7293654433,3.0,3,1,5,1,0,0,0,0,1,0,5114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4634614,0.4634614
5115,5115,7294848502,1.0,10,1,4,1,0,0,0,1,1,0,5115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6080042,0.6080042
5116,5116,7295322452,3.0,6,2,4,1,0,0,0,1,1,0,5116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5392012,0.5392012
5117,5117,7295360591,1.0,6,3,4,1,0,0,0,0,1,0,5117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5194206,0.5194206
5118,5118,7295367608,5.0,10,2,4,1,0,0,0,0,1,0,5118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.7243133,0.7243133
5119,5119,7296234829,2.0,1,1,5,1,0,0,0,0,1,0,5119,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.5869219,0.5869219
5120,5120,7297523954,9.0,3,3,4,1,0,0,0,1,1,1,5120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.46884277,0.46884277
5121,5121,7298801939,9.0,4,2,3,1,0,0,0,0,1,1,5121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.57428503,0.57428503
5122,5122,7299261092,3.0,3,1,5,1,0,0,0,0,1,0,5122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4634614,0.4634614
5123,5123,7302453369,3.0,14,2,4,1,0,0,0,0,1,0,5123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.7254864,0.7254864
5124,5124,7304281144,1.0,6,2,4,1,0,0,1,1,1,1,5124,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5417481,0.5417481
5125,5125,7308588327,1.0,6,2,4,1,0,0,0,1,1,0,5125,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5311163,0.5311163
5126,5126,7308715601,4.0,6,3,4,1,0,0,0,1,1,0,5126,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5886484,0.5886484
5127,5127,7308822112,13.0,4,2,4,1,0,0,0,0,1,0,5127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4336841,0.4336841
5128,5128,7309110869,1.0,3,3,5,1,0,0,0,1,1,1,5128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4648717,0.4648717
5129,5129,7309229413,2.0,1,1,4,1,0,0,0,1,1,0,5129,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48318604,0.48318604
5130,5130,7313093037,2.0,6,1,4,1,0,0,0,0,1,0,5130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5834872,0.5834872
5131,5131,7314271180,2.0,8,2,4,1,0,0,1,1,1,1,5131,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48731923,0.48731923
5132,5132,7315947323,1.0,2,2,4,1,0,0,1,1,1,1,5132,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48617446,0.48617446
5133,5133,7316542812,2.0,14,2,3,1,0,0,0,0,1,0,5133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7765983,0.7765983
5134,5134,7319596798,7.0,6,3,5,1,0,0,0,1,1,0,5134,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.50289667,0.50289667
5135,5135,7321274461,1.0,6,2,5,1,0,0,0,0,1,0,5135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5065134,0.5065134
5136,5136,7325953120,3.0,1,1,4,1,0,0,0,1,1,0,5136,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.39815843,0.39815843
5137,5137,7326098038,1.0,3,3,4,1,0,0,0,0,1,0,5137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53164834,0.53164834
5138,5138,7326453569,1.0,3,3,5,1,0,0,1,1,1,1,5138,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.47572336,0.47572336
5139,5139,7327157509,6.0,8,2,4,1,0,0,0,0,1,0,5139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.63145804,0.63145804
5140,5140,7327210448,1.0,6,3,5,1,0,0,0,0,1,0,5140,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.50468624,0.50468624
5141,5141,7327914773,1.0,5,1,5,1,0,0,1,1,1,1,5141,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.44632065,0.44632065
5142,5142,7329919553,1.0,12,2,3,1,0,0,1,1,1,1,5142,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.78268695,0.78268695
5143,5143,7330359442,1.0,2,2,5,1,0,0,1,1,1,1,5143,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4401353,0.4401353
5144,5144,7331613488,9.0,3,1,4,1,0,0,0,0,1,1,5144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.44222456,0.44222456
5145,5145,7332076854,1.0,9,3,5,1,0,0,0,0,1,0,5145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5472631,0.5472631
5146,5146,7332287788,3.0,10,2,3,1,0,0,1,1,1,1,5146,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.7764804,0.7764804
5147,5147,7334059452,1.0,10,2,3,1,0,0,0,1,1,0,5147,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.8104433,0.8104433
5148,5148,7337076903,1.0,9,3,5,1,0,0,0,1,1,0,5148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4731812,0.4731812
5149,5149,7337102692,1.0,14,2,4,1,0,0,0,0,1,0,5149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6994473,0.6994473
5150,5150,7337189755,2.0,7,1,4,1,0,0,1,1,1,1,5150,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52996135,0.52996135
5151,5151,7337780252,3.0,6,2,4,1,0,0,0,0,1,0,5151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6046478,0.6046478
5152,5152,7341447526,1.0,8,2,4,1,0,0,0,0,1,0,5152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.62376225,0.62376225
5153,5153,7341899720,7.0,4,2,4,1,0,0,0,1,1,0,5153,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52013737,0.52013737
5154,5154,7342859076,6.0,2,2,4,1,0,0,0,0,1,0,5154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5713497,0.5713497
5155,5155,7343700146,5.0,6,3,4,1,0,0,0,0,1,0,5155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.60478663,0.60478663
5156,5156,7344466069,1.0,6,2,5,1,0,0,1,1,1,1,5156,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4119297,0.4119297
5157,5157,7346024635,17.0,15,3,5,1,0,0,0,0,1,1,5157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.28214,0.28214
5158,5158,7348301451,2.0,2,2,4,1,0,0,0,0,1,1,5158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.55015326,0.55015326
5159,5159,7349562552,1.0,3,3,4,1,1,0,0,0,1,0,5159,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.53164834,0.53164834
5160,5160,7352333850,2.0,2,1,5,1,0,0,1,1,1,1,5160,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.41126886,0.41126886
5161,5161,7352952740,11.0,10,2,4,1,0,0,0,1,1,0,5161,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.46483147,0.46483147
5162,5162,7354632994,1.0,2,2,4,1,1,0,1,1,1,1,5162,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48617446,0.48617446
5163,5163,7355479524,11.0,6,3,4,1,0,0,0,0,1,0,5163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.46310163,0.46310163
5164,5164,7356187594,2.0,6,2,4,1,0,0,0,1,1,0,5164,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5456542,0.5456542
5165,5165,7356770367,3.0,9,3,5,1,0,0,0,1,1,0,5165,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.44580948,0.44580948
5166,5166,7357644348,2.0,12,2,4,1,0,0,0,0,1,0,5166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.72432107,0.72432107
5167,5167,7358016653,2.0,14,2,5,1,0,1,1,1,1,1,5167,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.46778256,0.46778256
5168,5168,7358093239,20.0,6,1,4,1,0,0,0,0,1,0,5168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.31317413,0.31317413
5169,5169,7359234511,1.0,5,2,5,1,0,0,1,1,1,1,5169,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4502929,0.4502929
5170,5170,7359524928,1.0,6,3,4,1,0,0,0,0,1,0,5170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5194206,0.5194206
5171,5171,7360119491,3.0,1,1,4,1,0,0,0,1,1,1,5171,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.39558664,0.39558664
5172,5172,7360308850,7.0,2,1,4,1,0,0,0,1,1,0,5172,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48499003,0.48499003
5173,5173,7362668767,2.0,6,3,4,1,0,0,0,0,1,0,5173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5828362,0.5828362
5174,5174,7363468934,1.0,15,3,3,1,0,0,0,0,1,1,5174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.62586683,0.62586683
5175,5175,7363955875,5.0,1,1,4,1,0,0,0,0,1,0,5175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5950327,0.5950327
5176,5176,7366382728,219.0,6,2,3,1,0,0,0,0,1,0,5176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.38862762,0.38862762
5177,5177,7367633369,9.0,3,3,4,1,0,0,0,0,1,0,5177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48774606,0.48774606
5178,5178,7368964073,17.0,2,2,4,1,0,0,0,0,1,0,5178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.45581195,0.45581195
5179,5179,7369810261,3.0,14,2,5,1,0,1,1,1,1,1,5179,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.42791265,0.42791265
5180,5180,7370328156,3.0,3,3,4,1,0,0,0,0,1,0,5180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6162639,0.6162639
5181,5181,7370585295,7.0,2,1,4,1,0,1,1,1,1,1,5181,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.52979004,0.52979004
5182,5182,7371055360,5.0,6,3,4,1,0,1,1,1,1,1,5182,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5820736,0.5820736
5183,5183,7371083206,10.0,2,2,4,1,1,0,0,0,1,0,5183,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48598057,0.48598057
5184,5184,7371436424,4.0,1,1,4,1,0,0,0,0,1,0,5184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.6479039,0.6479039
5185,5185,7372711603,1.0,9,1,5,1,0,0,0,0,1,0,5185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5258259,0.5258259
5186,5186,7373339654,2.0,14,2,5,1,0,1,1,1,1,1,5186,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0.2,0.2,0.5396386,0.5396386
5187,5187,7373789400,6.0,15,3,5,1,0,0,0,1,1,1,5187,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.35042247,0.35042247
5188,5188,7373943095,6.0,7,1,4,1,0,0,1,1,1,1,5188,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48647222,0.48647222
5189,5189,7375582059,1.0,5,1,4,1,0,0,0,1,1,0,5189,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5143946,0.5143946
5190,5190,7377872651,8.0,3,1,4,1,0,0,0,0,1,0,5190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.48240128,0.48240128
5191,5191,7378205075,16.0,11,1,5,1,0,0,1,1,1,1,5191,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.25869393,0.25869393
5192,5192,7378488238,1.0,14,2,5,1,0,1,1,1,1,1,5192,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.43403202,0.43403202
5193,5193,7378654764,2.0,2,2,3,1,0,0,0,0,1,0,5193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.77852607,0.77852607
5194,5194,7379631639,1.0,2,2,5,1,0,0,0,0,1,0,5194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.5150275,0.5150275
5195,5195,7379765200,85.0,3,1,4,1,1,0,0,0,1,0,5195,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.4741794,0.4741794
5196,5196,7381363966,1.0,3,1,5,1,0,0,0,0,1,0,5196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4728778,0.4728778
5197,5197,7382301565,9.0,14,2,5,1,1,0,0,0,1,0,5197,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4208839,0.4208839
5198,5198,7382414104,2.0,4,1,5,1,0,1,1,1,1,1,5198,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.4743536,0.4743536
5199,5199,7382564314,1.0,4,2,4,1,0,0,0,0,1,0,5199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5899522,0.5899522
5200,5200,7382625643,2.0,14,1,4,1,0,1,1,1,1,1,5200,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.60251015,0.60251015
5201,5201,7384017398,1.0,5,1,4,1,1,0,0,0,1,0,5201,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5359322,0.5359322
5202,5202,7384279864,1.0,7,1,4,1,0,0,0,1,1,1,5202,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5021135,0.5021135
5203,5203,7385510773,10.0,3,1,4,1,0,0,0,1,1,1,5203,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.47605473,0.47605473
5204,5204,7385916078,2.0,4,2,5,1,0,0,0,0,1,0,5204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.53418857,0.53418857
5205,5205,7387475391,1.0,2,2,5,1,0,1,1,1,1,1,5205,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.45508385,0.45508385
5206,5206,7387546744,4.0,12,1,5,1,0,0,0,0,1,0,5206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.2,0.2,0.53527856,0.53527856
5207,5207,7389280752,2.0,15,1,4,1,0,0,1,1,1,1,5207,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0.25,0.25,0.5397912,0.5397912
5208,5208,7389283683,2.0,13,1,3,1,0,0,0,0,1,0,5208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.3333333333333333,0.3333333333333333,0.8096357,0.8096357
